Timestamp,Hour_of_Day,Day_of_Week,Month,Temperature_C,Rainfall_mm,Current_Demand,Lag_1_Demand,Lag_24_Demand
2025-01-02 00:00:00,0.0,0.5,0.0,0.1295843520782396,0.0,0.22778758458370105,0.32531626949102677,0.23815828184760227
2025-01-02 01:00:00,0.043478260869565216,0.5,0.0,0.08312958435207823,0.0,0.12408061194468961,0.22778758458370105,0.14724919093851133
2025-01-02 02:00:00,0.08695652173913043,0.5,0.0,0.14914425427872863,0.0,0.09304207119741098,0.12408061194468961,0.22911150338334804
2025-01-02 03:00:00,0.13043478260869565,0.5,0.0,0.27628361858190714,0.0,0.14423359811709324,0.09304207119741098,0.15203000882612533
2025-01-02 04:00:00,0.17391304347826086,0.5,0.0,0.1882640586797066,0.0,0.22080023536334217,0.14423359811709324,0.22947925860547222
2025-01-02 05:00:00,0.21739130434782608,0.5,0.0,0.22738386308068462,0.0,0.19240953221535742,0.22080023536334217,0.30538393645189765
2025-01-02 06:00:00,0.2608695652173913,0.5,0.0,0.3007334963325184,0.0,0.4540305972344807,0.19240953221535742,0.40482494851426887
2025-01-02 07:00:00,0.30434782608695654,0.5,0.0,0.332518337408313,0.0,0.5189761694616063,0.4540305972344807,0.4850691379817593
2025-01-02 08:00:00,0.34782608695652173,0.5,0.0,0.4449877750611247,0.0,0.6051044424830831,0.5189761694616063,0.6017946454839658
2025-01-02 09:00:00,0.3913043478260869,0.5,0.0,0.46943765281173594,0.0,0.7166078258311268,0.6051044424830831,0.6965283907031479
2025-01-02 10:00:00,0.43478260869565216,0.5,0.0,0.40586797066014674,0.0,0.7211679905854662,0.7166078258311268,0.6872609591056192
2025-01-02 11:00:00,0.4782608695652174,0.5,0.0,0.430317848410758,0.0,0.6346719623418652,0.7211679905854662,0.6307002059429243
2025-01-02 12:00:00,0.5217391304347826,0.5,0.0,0.430317848410758,0.0,0.6101794645483964,0.6346719623418652,0.6175345689908796
2025-01-02 13:00:00,0.5652173913043478,0.5,0.0,0.4254278728606357,0.0,0.5636952044719035,0.6101794645483964,0.5027213886437186
2025-01-02 14:00:00,0.6086956521739131,0.5,0.0,0.3618581907090465,0.0,0.5114739629302736,0.5636952044719035,0.5563401000294204
2025-01-02 15:00:00,0.6521739130434783,0.5,0.0,0.3447432762836186,0.0,0.4819799941159164,0.5114739629302736,0.4625625183877611
2025-01-02 16:00:00,0.6956521739130435,0.5,0.0,0.38386308068459657,0.0,0.4049720506031186,0.4819799941159164,0.44358634892615467
2025-01-02 17:00:00,0.7391304347826086,0.5,0.0,0.3618581907090465,0.0,0.4568255369226243,0.4049720506031186,0.4596940276551926
2025-01-02 18:00:00,0.7826086956521738,0.5,0.0,0.3814180929095355,0.0,0.4548396587231538,0.4568255369226243,0.4427037363930567
